rank,product_name,product_id,list_price,sale_price,discount_rate,sales_qty,order_count,review_count,rating,is_sold_out,is_ad,product_url,image_url
12,(농할) 국내산 만생종 자색양파 5kg(상) 농가직송,,8900,6900,22,3472,3472,150,,0,0,https://store.kakao.com/iksanmall/products/748356610?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260604153818_a4d47f296c1843769e39a783f314f36e.jpg
13,(농할) 더프레시 25년 밥맛좋은 새청무 10kg 특등급.,,37900,34500,9,3023,3023,35,,0,0,https://store.kakao.com/thefresh/products/652167707?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250414151212_9206976526064ef885f65c74023d92f9.jpg
14,(농할) 국내산 1등급 한우 등심 500g / 한우 암소 등심,,39900,34900,13,4830,4830,126,,0,0,https://store.kakao.com/weple/products/761650995?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260714114329_19954584075f49449715af552f68195b.png
15,소문난오부자 재래도시락김 54봉/,,20900,17900,14,3104,3104,9327,,0,0,https://store.kakao.com/sbjmall/products/68187248?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20240808134644_cd462e4b4ecf4f34b26216bceee26df9.jpg
16,[대한민국농수산] 진도 활 전복 1kg 사이즈별 옵션(5미 7미 9미 11미) 전복칼 증정,,28900,19900,31,3354,3354,29,,0,0,https://store.kakao.com/koreasusan/products/707483467?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260316112959_a0ade05d7b4148f3b61db621823e501e.jpg
17,(농할)1등급 한돈 찌개용 모듬 고기 냉장 1kg + 1kg,,19900,18900,5,3047,3047,35,,0,0,https://store.kakao.com/3bgogi/products/478042388?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250108094700_9d729560c1a64d3f8b017d4054c49a2a.jpg
18,(농할) 의성 말랑이 황도 복숭아 2kg (8과내) 외,,19900,15900,20,2733,2733,1911,,0,0,https://store.kakao.com/naturemeet/products/65893498?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250716152759_bdf3cf69f865440e9ff312110f9cc6bd.jpg
19,"두꺼운 무조미 구운 김밥김 넙도김(26gx5봉,장관상 수상 프리미엄 김)외~",,19500,14800,24,2798,2798,1522,,0,0,https://store.kakao.com/yujinsusan/products/139332092?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20220727151903_6203ff5eb13046308997ac67db0c7124.jpg
20,(농할) 전남 홍무화과 1kg 10-18입 내외,,20900,17900,14,2672,2672,189,,0,0,https://store.kakao.com/eatpisode/products/586634522?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260728110810_81c7364291224277b513d9ff7a529ed5.png
21,"동원샘물 무라벨 2L x 12개 / 500ml / 300ml / 1.1L 생수,음료 모음",,12000,6500,46,3076,3076,3,,0,0,https://store.kakao.com/dongwonfnb/products/61108195?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260807143053_f031fd617b5b48c6b3f89d845b4cbba6.jpg
22,(농할) 제주 고당도 하우스감귤 2.5kg 소과,,22900,19500,15,2552,2552,5904,,0,0,https://store.kakao.com/ggeebbbii/products/10691883?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260708171930_ff83408c3af64db7b441d46f7f50c895.png
23,[산지명인] 국내산 손질 고등어 110g 내외 x 10팩 개별 진공포장,,24100,16900,30,2448,2448,21,,0,0,https://store.kakao.com/sjmi/products/537660883?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20251205133243_499e0eafdb72409abea2bbde86862f5e.jpg
24,(농할) 국내산 1등급 한우 국거리 300g 대구축산농협,,19900,11900,40,2889,2889,100,,0,0,https://store.kakao.com/nh803mall/products/306732311?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260803090856_e9009637135246a3a1473a6b1639158d.png
25,"(농할) 최종쿠폰가 12,850원!! 국내산 영암 홍무화과 생과 1kg 외 산지직송 무화과",,37900,16900,55,2237,2237,218,,0,0,https://store.kakao.com/greenbean/products/112197060?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260721160754_06f4a3103448401797f255c6043fe2de.jpg
26,쫀~득 강원도 찰옥수수 특품 16cm 이상 /드디어 출하! / 10개 외,,16900,9900,41,2363,2363,180,,0,0,https://store.kakao.com/themenchestnut/products/750508584?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20240718103813_c7c4e8a6c2ee4814a5f8ea150178b4f7.jpg
27,"(농할) 국내산 머스크 고당도 곡성메론, 4kg (2입)",,28900,19800,31,2329,2329,154,,0,0,https://store.kakao.com/todaybrix/products/720965198?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260410092537_bb44db9e508f4d12a220886432b4f4d9.jpg
28,(농할) 강원 밤호박 2kg 4-7과 로얄과,,12900,7900,39,2116,2116,221,,0,0,https://store.kakao.com/eatpisode/products/575639896?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260706113251_7a43569a58dc4260913f62b5e04c7122.png
29,[직판몰] 레이먼킴 셰프의 도가니탕 정석 500g*4팩,,19900,9900,50,2568,2568,739,,0,0,https://store.kakao.com/zikpan/products/701727021?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260724171136_faeb31a34d8f4f83900e065a1f6ac9bf.jpg
30,(농할)제주 단호박 보우짱 특품 2kg(3-7개) / 2개 구매시+1kg 증정 (총 5kg 발송),,9500,8500,11,2757,2757,1823,,0,0,https://store.kakao.com/sgpij/products/404333707?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250703135729_677f9a362b494af98173eab4651210df.jpg
