rank,product_name,product_id,list_price,sale_price,discount_rate,sales_qty,order_count,review_count,rating,is_sold_out,is_ad,product_url,image_url
11,[톡딜] 아메리카노 1000스틱,kak1011,25000,25000,,2040,2040,4918,4.8,0,0,https://example.com/kakao_talkdeal_food/1011,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8fdf8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9f5dd%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%E2%98%95%3C/text%3E%3C/svg%3E"
12,[톡딜] 견과류 1000봉,kak1012,9900,7920,20,3686,3686,3035,3.9,0,0,https://example.com/kakao_talkdeal_food/1012,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23fde8e8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23f8b4b4%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%A5%9C%3C/text%3E%3C/svg%3E"
13,[톡딜] 단백질바 500개,kak1013,49900,49900,,4239,4239,4015,3.9,0,0,https://example.com/kakao_talkdeal_food/1013,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8f3fd%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9d0f5%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%AB%3C/text%3E%3C/svg%3E"
14,[톡딜] 누룽지 3g,kak1014,120000,114000,5,3612,3612,4274,5.0,0,0,https://example.com/kakao_talkdeal_food/1014,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23eafde8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23b4e8ae%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%98%3C/text%3E%3C/svg%3E"
15,[톡딜] 곤드레밥 3인분,kak1015,120000,84000,30,3392,3392,4853,4.1,0,0,https://example.com/kakao_talkdeal_food/1015,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23fdf6e8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23f5d9a9%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%9A%3C/text%3E%3C/svg%3E"
16,[톡딜] 떡볶이 1000인분,kak1016,25000,25000,,2100,2100,1997,4.7,0,0,https://example.com/kakao_talkdeal_food/1016,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23f3e8fd%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23d4b4f8%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%A2%3C/text%3E%3C/svg%3E"
17,[톡딜] 닭가슴살 10팩,kak1017,79000,63200,20,3395,3395,2662,4.0,1,0,https://example.com/kakao_talkdeal_food/1017,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8fdf8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9f5dd%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%97%3C/text%3E%3C/svg%3E"
18,[톡딜] 곤약젤리 2개,kak1018,49900,42420,15,3250,3250,4883,4.6,0,0,https://example.com/kakao_talkdeal_food/1018,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23fde8e8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23f8b4b4%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%AC%3C/text%3E%3C/svg%3E"
19,[톡딜] 아메리카노 3스틱,kak1019,9900,5940,40,558,558,1977,4.7,0,0,https://example.com/kakao_talkdeal_food/1019,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8f3fd%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9d0f5%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%E2%98%95%3C/text%3E%3C/svg%3E"
20,[톡딜] 견과류 5봉,kak1020,25000,17500,30,1655,1655,3671,4.8,0,0,https://example.com/kakao_talkdeal_food/1020,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23eafde8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23b4e8ae%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%A5%9C%3C/text%3E%3C/svg%3E"
21,[톡딜] 단백질바 1개,kak1021,39000,35100,10,870,870,2508,4.6,0,0,https://example.com/kakao_talkdeal_food/1021,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23fdf6e8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23f5d9a9%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%AB%3C/text%3E%3C/svg%3E"
22,[톡딜] 누룽지 3g,kak1022,120000,72000,40,1201,1201,4508,4.2,0,0,https://example.com/kakao_talkdeal_food/1022,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23f3e8fd%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23d4b4f8%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%98%3C/text%3E%3C/svg%3E"
23,[톡딜] 곤드레밥 500인분,kak1023,120000,102000,15,672,672,988,4.7,0,0,https://example.com/kakao_talkdeal_food/1023,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8fdf8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9f5dd%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%9A%3C/text%3E%3C/svg%3E"
24,[톡딜] 떡볶이 3인분,kak1024,12900,7740,40,1410,1410,1516,4.0,0,0,https://example.com/kakao_talkdeal_food/1024,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23fde8e8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23f8b4b4%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%A2%3C/text%3E%3C/svg%3E"
25,[톡딜] 닭가슴살 500팩,kak1025,120000,102000,15,1317,1317,4297,4.5,0,0,https://example.com/kakao_talkdeal_food/1025,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8f3fd%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9d0f5%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%97%3C/text%3E%3C/svg%3E"
26,[톡딜] 곤약젤리 1개,kak1026,25000,21250,15,352,352,2476,3.8,0,0,https://example.com/kakao_talkdeal_food/1026,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23eafde8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23b4e8ae%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%AC%3C/text%3E%3C/svg%3E"
27,[톡딜] 아메리카노 10스틱,kak1027,19900,16920,15,154,154,4533,4.2,1,0,https://example.com/kakao_talkdeal_food/1027,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23fdf6e8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23f5d9a9%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%E2%98%95%3C/text%3E%3C/svg%3E"
28,[톡딜] 견과류 2봉,kak1028,120000,120000,,514,514,2329,4.4,0,0,https://example.com/kakao_talkdeal_food/1028,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23f3e8fd%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23d4b4f8%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%A5%9C%3C/text%3E%3C/svg%3E"
29,[톡딜] 단백질바 5개,kak1029,49900,47400,5,179,179,3913,3.9,0,0,https://example.com/kakao_talkdeal_food/1029,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%27http%3A//www.w3.org/2000/svg%27%20width%3D%27300%27%20height%3D%27300%27%3E%3Cdefs%3E%3ClinearGradient%20id%3D%27g%27%20x1%3D%270%27%20y1%3D%270%27%20x2%3D%271%27%20y2%3D%271%27%3E%3Cstop%20offset%3D%270%27%20stop-color%3D%27%23e8fdf8%27/%3E%3Cstop%20offset%3D%271%27%20stop-color%3D%27%23a9f5dd%27/%3E%3C/linearGradient%3E%3C/defs%3E%3Crect%20width%3D%27300%27%20height%3D%27300%27%20fill%3D%27url%28%23g%29%27/%3E%3Ctext%20x%3D%27150%27%20y%3D%27160%27%20font-size%3D%27110%27%20text-anchor%3D%27middle%27%3E%F0%9F%8D%AB%3C/text%3E%3C/svg%3E"
