rank,product_name,product_id,list_price,sale_price,discount_rate,sales_qty,order_count,review_count,rating,is_sold_out,is_ad,product_url,image_url
11,(농할) 국내산 만생종 자색양파 5kg(상) 농가직송,,8900,6900,22,3337,3337,147,,0,0,https://store.kakao.com/iksanmall/products/748356610?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260604153818_a4d47f296c1843769e39a783f314f36e.jpg
12,(농할) 더프레시 25년 밥맛좋은 새청무 10kg 특등급.,,37900,34500,9,2934,2934,33,,0,0,https://store.kakao.com/thefresh/products/652167707?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250414151212_9206976526064ef885f65c74023d92f9.jpg
13,국내산!! 전라도 여수돌산 총각김치,,29900,9900,67,3146,3146,85,,0,0,https://store.kakao.com/ham00/products/450523197?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20241115153951_c8e00799463d43748ba484fd74f800c1.jpg
14,[더주] 말랑 촉촉 전기구이 몸통 오징어 180g(7-10미),,15900,9900,38,4960,4960,1196,,0,0,https://store.kakao.com/thezu/products/424735298?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260227153622_9c3382c99a7b4e7cb12722e094be3d3a.jpg
15,(농할) 국내산 1등급 한우 등심 500g / 한우 암소 등심,,39900,34900,13,4896,4896,126,,0,0,https://store.kakao.com/weple/products/761650995?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260714114329_19954584075f49449715af552f68195b.png
16,[대한민국농수산] 진도 활 전복 1kg 사이즈별 옵션(5미 7미 9미 11미) 전복칼 증정,,28900,19900,31,3313,3313,29,,0,0,https://store.kakao.com/koreasusan/products/707483467?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260316112959_a0ade05d7b4148f3b61db621823e501e.jpg
17,(농할) 의성 말랑이 황도 복숭아 2kg (8과내) 외,,19900,15900,20,2686,2686,1908,,0,0,https://store.kakao.com/naturemeet/products/65893498?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250716152759_bdf3cf69f865440e9ff312110f9cc6bd.jpg
18,"두꺼운 무조미 구운 김밥김 넙도김(26gx5봉,장관상 수상 프리미엄 김)외~",,19500,14800,24,2711,2711,1516,,0,0,https://store.kakao.com/yujinsusan/products/139332092?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20220727151903_6203ff5eb13046308997ac67db0c7124.jpg
19,(농할) 전남 홍무화과 1kg 10-18입 내외,,20900,17900,14,2565,2565,179,,0,0,https://store.kakao.com/eatpisode/products/586634522?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260728110810_81c7364291224277b513d9ff7a529ed5.png
20,"동원샘물 무라벨 2L x 12개 / 500ml / 300ml / 1.1L 생수,음료 모음",,12000,6500,46,2838,2838,3,,0,0,https://store.kakao.com/dongwonfnb/products/61108195?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260807143053_f031fd617b5b48c6b3f89d845b4cbba6.jpg
21,"(농할) 최종쿠폰가 12,850원!! 국내산 영암 홍무화과 생과 1kg 외 산지직송 무화과",,37900,16900,55,2191,2191,218,,0,0,https://store.kakao.com/greenbean/products/112197060?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260721160754_06f4a3103448401797f255c6043fe2de.jpg
22,(농할) 국내산 1등급 한우 국거리 300g 대구축산농협,,19900,11900,40,2809,2809,97,,0,0,https://store.kakao.com/nh803mall/products/306732311?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260803090856_e9009637135246a3a1473a6b1639158d.png
23,여수돌산!! 전라도 진짜돌산갓김치,,19900,7900,60,2292,2292,244,,0,0,https://store.kakao.com/ham00/products/478099847?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20250108131835_b11901ba202844d2bfe3679d32321d84.jpg
24,(농할) 제주 고당도 하우스감귤 2.5kg 소과,,22900,19500,15,2220,2220,5849,,0,0,https://store.kakao.com/ggeebbbii/products/10691883?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260708171930_ff83408c3af64db7b441d46f7f50c895.png
25,(농할) 강원 밤호박 2kg 4-7과 로얄과,,12900,7900,39,2117,2117,217,,0,0,https://store.kakao.com/eatpisode/products/575639896?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260706113251_7a43569a58dc4260913f62b5e04c7122.png
26,"(농할) 국내산 머스크 고당도 곡성메론, 4kg (2입)",,28900,19800,31,2273,2273,147,,0,0,https://store.kakao.com/todaybrix/products/720965198?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260410092537_bb44db9e508f4d12a220886432b4f4d9.jpg
27,제스프리 점보 골드키위 1.4kg (동일옵션 2개 구매시 2알&피규어 덤),,30900,13900,55,2690,2690,8699,,0,0,https://store.kakao.com/matzell/products/95601965?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260721150935_e449c97a172445cbb9914e2158a57a7e.jpg
28,(농할)26년 첫수확! 산지직송 해남 밤고구마 3kg(특상) 외,,15900,12900,19,1770,1770,324,,0,0,https://store.kakao.com/6249/products/286312764?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260803151052_4a25d37fa4c04306a1e1385d11f5fc19.jpg
29,만토바 골든 엑스트라 버진 올리브오일 500ml 2병,,53000,19900,62,1841,1841,,,0,0,https://store.kakao.com/bebest/products/773078665?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20260812172456_cd5cd10fa5ac46c39939fb106669efd1.png
30,"(농할) 25년 햅쌀 밥맛이 살아있는 신동진쌀 10kg (단일품종, 상 등급)",,39900,36300,9,1701,1701,96,,0,0,https://store.kakao.com/postkmall/products/78843802?area=stca,https://img1.kakaocdn.net/thumb/C236x236@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fshoppingstore%2Fproduct%2F20210120145341_fa32bb3d0f68466598cc4457ea9c4749.jpg
